"Name: SkuLevels"
"Date/Time: 2025-06-12 13:20:30"

Location,Part,Part Description,Dealer Net price (UCS16),Assortment Group (SC8),Production ROP,Production Stock Maximum,Optimized ROP,Optimized Stock Maximum ,Fixed ROP (Post-Optimization),Fixed Stock Maximum (Post-Optimization),End Date,Override Reason,Override Status,Comment,Demand 12 months (UCS19),On Hand New,Bin Location (UCS18),Production Status,Total Period Forecast,AssortmentId (UCPM2),Type of Phase Out (SC4),Effective Lead Time
70913,3123161,reductant doser,"5,749.35",C,0,1,0,1,,,,99 - Compulsory,Recommended,,2,1,1F06B01,Promoted To Production,0.6667,"=""1000""",Planned,9.00
70965,3123161,reductant doser,"5,749.35",C,0,2,0,2,,,,99 - Compulsory,Recommended,,19,8,009-2D,Promoted To Production,1.7051,"=""1000""",Planned,7.00
70966,3123161,reductant doser,"5,749.35",D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.1591,"=""1000""",Planned,11.00
70911,3123512,reductant doser,"5,630.40",D,0,1,0,1,,,,,,,5,2,1E02B04,Promoted To Production,0.6667,"=""1000""",Planned,9.00
70912,3123512,reductant doser,"5,630.40",C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3123512,reductant doser,"5,630.40",C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,1F04C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3123512,reductant doser,"5,630.40",C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral do pós-vendas,0,1,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3123512,reductant doser,"5,630.40",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70966,3123873,mudguard,"1,584.87",D,-1,0,-1,0,,,,,,,2,1,013-000,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70966,3123874,mudguard,"1,584.87",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,3123995,logotype,484.74,D,-1,0,-1,0,,,,,,,0,1,1F08C02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3123995,logotype,484.74,D,-1,0,-1,0,,,,,,,0,1,D06H01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3123995,logotype,484.74,D,-1,0,-1,0,,,,,,,1,0,1B07A01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3123995,logotype,484.74,D,-1,0,-1,0,,,,,,,0,0,28-4C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3123995,logotype,484.74,D,-1,0,-1,0,,,,,,,0,0,007-1D,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,3123995,logotype,484.74,D,-1,0,-1,0,,,,,,,0,0,1C01A05,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70912,312437,spring,42.32,D,-1,0,-1,0,,,,,,,0,3,A03E011,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,312544,screw,48.32,D,-1,0,-1,0,,,,,,,0,2,1K06K06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3125712,oil hose,632.41,D,-1,0,-1,0,,,,,,,0,4,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3125712,oil hose,632.41,D,0,2,0,2,,,,,,,10,2,A05B006,Promoted To Production,0.9326,"=""1000""",Planned,9.00
70913,3125712,oil hose,632.41,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3125712,oil hose,632.41,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.3250,"=""1000""",Planned,7.00
70966,3125712,oil hose,632.41,D,-1,0,-1,0,,,,,,,1,1,008-4A,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70912,3126085,wire spring,24.24,D,-1,0,-1,0,,,,,,,6,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70965,3126085,wire spring,24.24,D,-1,0,-1,0,,,,,,,5,1,NOT BINNED,Promoted To Production,1.3333,"=""1000""",Planned,7.00
70911,3126379,mounting kit,605.96,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3126379,mounting kit,605.96,D,-1,0,-1,0,,,,,,,1,1,C05G01,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70913,3126379,mounting kit,605.96,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3126379,mounting kit,605.96,D,-1,0,-1,0,,,,,,,0,1,9-6C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3126379,mounting kit,605.96,D,0,2,0,2,,,,,,,8,2,005-1C3,Promoted To Production,0.6850,"=""1000""",Planned,11.00
76169,3126379,mounting kit,605.96,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70911,3126433,pressure sensor,"1,254.25",D,-1,0,-1,0,,,,,,,0,2,1D06B01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3126433,pressure sensor,"1,254.25",D,-1,0,-1,0,,,,,,,0,2,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3126442,coolant hose,140.03,D,-1,0,-1,0,,,,,,,3,1,1D07D06,Promoted To Production,0.6000,"=""1000""",Planned,9.00
70912,3126442,coolant hose,140.03,C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,0,1,B06I011,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3126442,coolant hose,140.03,C,0,1,0,1,,,,99 - Compulsory,Recommended,,2,2,1F12C01,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70965,3126442,coolant hose,140.03,C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral do pós-vendas,3,1,008-1E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3126442,coolant hose,140.03,D,-1,0,-1,0,,,,,,,1,0,008-1E,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70911,3126444,coolant hose,131.88,D,-1,0,-1,0,,,,,,,0,2,1D07D01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3126444,coolant hose,131.88,C,-1,0,-1,0,,,,99 - Compulsory,Recommended,,0,1,B04E006,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3126444,coolant hose,131.88,D,-1,0,-1,0,,,,,,,0,2,1K10E04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3126444,coolant hose,131.88,D,-1,0,-1,0,,,,,,,0,0,008-3D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3126444,coolant hose,131.88,D,-1,0,-1,0,,,,,,,0,1,008-3D5,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,3126445,coolant hose,142.91,D,-1,0,-1,0,,,,,,,1,0,1D07D05,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,3126445,coolant hose,142.91,D,-1,0,-1,0,,,,,,,0,0,B06E09,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3126445,coolant hose,142.91,D,-1,0,-1,0,,,,,,,1,1,1K10E02,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70965,3126445,coolant hose,142.91,D,-1,0,-1,0,,,,,,,0,0,008-1E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3126445,coolant hose,142.91,D,-1,0,-1,0,,,,,,,1,0,008-3D,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,312684,edge cover,134.05,D,-1,0,-1,0,,,,,,,0,1,2B08C03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,312684,edge cover,134.05,D,4,8,4,8,,,,,,,22,6,B05K08,Promoted To Production,1.3333,"=""1000""",Planned,9.00
70911,3126845,crankshaft,"25,694.04",D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70913,3126845,crankshaft,"25,694.04",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3126845,crankshaft,"25,694.04",D,-1,0,0,1,-1,0,"Jul 17, 2025",4 - Change in demand,Approved,Baixo Giro No Estoque,5,2,NOT BINNED,Promoted To Production,1.6667,"=""1000""",Planned,7.00
70966,3126845,crankshaft,"25,694.04",D,-1,0,-1,0,,,,,,,2,1,NOT BINNED,Promoted To Production,0.6667,"=""1000""",Planned,11.00
70965,312685,nut,33.35,D,-1,0,-1,0,,,,,,,0,1,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,3126909,"""cab, spare part""","131,836.23",N,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3127184,radiator,,,-1,0,-1,0,,,,,,,,2,,Promoted To Production,0.0000,"=""1000""",,11.00
70965,3127200,rocker cover,"1,858.22",D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.6667,"=""1000""",Planned,7.00
70966,3127200,rocker cover,"1,858.22",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,11.00
70912,3128259,mounting kit,477.16,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3128259,mounting kit,477.16,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3128259,mounting kit,477.16,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3128259,mounting kit,477.16,D,-1,0,-1,0,,,,,,,1,0,005-4A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,3128259,mounting kit,477.16,D,-1,0,-1,0,,,,,,,0,0,Not binned,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70913,3129594,sleeve,0.01,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3129933,flange pipe,0.01,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70912,3129933,flange pipe,0.01,D,-1,0,-1,0,,,,,,,0,1,A06H005,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,313363,temp monitor,"1,588.02",D,-1,0,-1,0,,,,,,,0,7,1F10C04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,313363,temp monitor,"1,588.02",D,-1,0,-1,0,,,,,,,0,4,1L12D02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3134966,vib insulator,"2,763.63",C,4,8,4,8,,,,99 - Compulsory,Recommended,,33,6,1F10C05,Promoted To Production,6.6000,"=""1000""",Planned,9.00
70912,3134966,vib insulator,"2,763.63",C,6,10,6,10,,,,99 - Compulsory,Recommended,,45,8,C01D04,Promoted To Production,7.5000,"=""1000""",Planned,9.00
70913,3134966,vib insulator,"2,763.63",C,4,8,4,8,,,"Jul 31, 2025",4 - Change in demand,Recommended,Acompanhar demanda,41,6,1A07D01,Promoted To Production,6.8333,"=""1000""",Planned,9.00
70965,3134966,vib insulator,"2,763.63",C,6,10,6,10,,,,99 - Compulsory,Recommended,,65,9,005-1A,Promoted To Production,9.8333,"=""1000""",Planned,7.00
70966,3134966,vib insulator,"2,763.63",D,0,2,0,2,,,,,,,8,6,011-034,Promoted To Production,1.3333,"=""1000""",Planned,11.00
70913,313511,stud,42.02,D,-1,0,-1,0,,,,,,,0,2,1E06H06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3135543,cable h,"3,479.45",D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3136620,ECA,"15,769.82",D,0,1,0,1,,,,,,,4,2,1C02D06,Promoted To Production,0.3667,"=""1000""",Planned,9.00
70912,3136620,ECA,"15,769.82",D,0,1,0,1,,,,,,,9,1,B02D03,Promoted To Production,0.8333,"=""1000""",Planned,9.00
70913,3136620,ECA,"15,769.82",D,0,1,0,1,,,,,,,4,4,1C02E06,Promoted To Production,0.4532,"=""1000""",Planned,9.00
70965,3136620,ECA,"15,769.82",D,0,1,0,1,,,,,,,10,1,001-14C,Promoted To Production,0.8333,"=""1000""",Planned,7.00
70966,3136620,ECA,"15,769.82",D,0,1,0,1,,,,,,,10,0,011-037,Promoted To Production,0.9191,"=""1000""",Planned,11.00
76169,3136620,ECA,"15,769.82",D,-1,0,-1,0,,,,,,,0,0,1K01B05,Promoted To Production,0.1072,"=""1000""",Planned,10.00
70913,3136977,shift fork,0.01,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,313700,O-ring,13.18,D,-1,0,-1,0,,,,,,,0,1,1B08C05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,313700,O-ring,13.18,D,-1,0,-1,0,,,,,,,0,3,A06C004,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,313700,O-ring,13.18,D,-1,0,-1,0,,,,,,,3,0,1L09D02,Promoted To Production,0.1502,"=""1000""",Planned,9.00
70965,313700,O-ring,13.18,D,0,1,0,1,,,,,,,9,5,002-11F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,313700,O-ring,13.18,D,-1,0,-1,0,,,,,,,0,0,002-2B,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,313768,elbow union,176.76,D,-1,0,-1,0,,,,,,,0,0,001-17E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70913,3137864,taper roll bear,"1,700.58",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3137864,taper roll bear,"1,700.58",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3137864,taper roll bear,"1,700.58",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,3138047,rep kit,896.72,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.2500,"=""1000""",Planned,9.00
76169,3138047,rep kit,896.72,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70912,3139217,bumper bracket,"2,306.05",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3139217,bumper bracket,"2,306.05",D,-1,0,-1,0,,,,,,,1,0,011-048,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70912,3139218,bumper bracket,"2,304.08",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3139219,bumper bracket,"2,304.08",D,-1,0,-1,0,,,,,,,1,0,28-4A,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3139219,bumper bracket,"2,304.08",D,-1,0,-1,0,,,,,,,1,0,011-048,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,3139220,bumper bracket,"2,304.08",D,0,1,0,1,,,,,,,4,2,23-000,Promoted To Production,0.3985,"=""1000""",Planned,7.00
70966,3139220,bumper bracket,"2,304.08",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,3139595,actuator,753.56,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3139595,actuator,753.56,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70965,3139595,actuator,753.56,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3139595,actuator,753.56,D,-1,0,-1,0,,,,,,,0,2,009-3E4,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70912,3140948,alternator,"12,623.31",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70966,3140948,alternator,"12,623.31",D,-1,0,-1,0,,,,,,,0,0,Not binned,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,3140949,alternator,"14,314.96",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3140949,alternator,"14,314.96",D,0,1,0,1,,,,,,,4,1,011-043,Promoted To Production,0.3333,"=""1000""",Planned,11.00
70965,3141199,protect. cover,800.52,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,3141240,idler roller,458.14,C,0,1,0,1,,,,99 - Compulsory,Recommended,,3,4,1G11C02,Promoted To Production,1.0000,"=""1000""",Planned,9.00
70912,3141240,idler roller,458.14,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3141240,idler roller,458.14,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3141240,idler roller,458.14,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,3142824,seal,64.35,C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,3,3,B05H008,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70913,3142824,seal,64.35,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,,Promoted To Production,0.2000,"=""1000""",Planned,9.00
70965,3142824,seal,64.35,C,0,1,0,1,,,,99 - Compulsory,Recommended,,1,1,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,7.00
70966,3142824,seal,64.35,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,3145142,ECA,0.01,D,-1,0,-1,0,,,,,,,0,0,Not binned,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70913,3145142,ECA,0.01,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70965,3145142,ECA,0.01,D,-1,0,-1,0,,,,,,,0,0,001-14C,Promoted To Production,0.0000,"=""1000""",Discontinued,7.00
70911,3146911,idler roller,556.63,D,0,2,0,2,,,,,,,18,2,1D04D06,Promoted To Production,1.7179,"=""1000""",Planned,9.00
70912,3146911,idler roller,556.63,D,0,2,0,2,,,,,,,13,3,B03F018,Promoted To Production,1.5675,"=""1000""",Planned,9.00
70913,3146911,idler roller,556.63,D,2,4,2,4,,,,,,,17,4,1L05D01,Promoted To Production,2.7892,"=""1000""",Planned,9.00
70965,3146911,idler roller,556.63,D,2,4,2,4,,,,,,,11,4,004-3F,Promoted To Production,1.8439,"=""1000""",Planned,7.00
70966,3146911,idler roller,556.63,D,2,4,2,4,,,,,,,13,4,004-2E5,Promoted To Production,1.5769,"=""1000""",Planned,11.00
76169,3146911,idler roller,556.63,D,0,1,0,1,,,,,,,4,0,1E01F02,Promoted To Production,0.4235,"=""1000""",Planned,10.00
70912,3148044,high pressure p,"16,124.32",C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3148044,high pressure p,"16,124.32",C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3148044,high pressure p,"16,124.32",C,0,1,0,1,,,,99 - Compulsory,Recommended,,5,1,11-000,Promoted To Production,1.0000,"=""1000""",Planned,7.00
70966,3148044,high pressure p,"16,124.32",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,314809,union,73.67,D,-1,0,-1,0,,,,,,,0,1,1L03E03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3148185,headlamp,"5,452.48",D,0,1,0,1,,,,,,,0,1,011-026,Promoted To Production,0.4100,"=""1000""",Planned,11.00
70913,3148186,headlamp,"5,452.48",D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3148186,headlamp,"5,452.48",D,-1,0,-1,0,,,,,,,0,1,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,314877,wear washer,152.61,D,-1,0,-1,0,,,,,,,0,1,005-3E1,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,3148850,poly-V-belt,458.01,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3148852,poly-V-belt,400.25,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3148852,poly-V-belt,400.25,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,3148859,poly-V-belt,346.13,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3148859,poly-V-belt,346.13,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3148859,poly-V-belt,346.13,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3148859,poly-V-belt,346.13,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,3148866,poly-V-belt,365.35,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,3148870,poly-V-belt,400.80,D,0,3,0,3,,,,,,,10,2,C05G01,Promoted To Production,0.8419,"=""1000""",Planned,9.00
70913,3148870,poly-V-belt,400.80,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3148884,poly-V-belt,504.98,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3148884,poly-V-belt,504.98,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.2500,"=""1000""",Planned,9.00
70913,3148884,poly-V-belt,504.98,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70966,3148884,poly-V-belt,504.98,D,-1,0,-1,0,,,,,,,0,3,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,3148884,poly-V-belt,504.98,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0833,"=""1000""",Planned,10.00
70911,3148886,poly-V-belt,0.01,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3148886,poly-V-belt,0.01,D,0,1,0,1,,,,,,,0,2,D05C01,Promoted To Production,0.7175,"=""1000""",Planned,9.00
70913,3148886,poly-V-belt,0.01,D,-1,0,-1,0,,,,,,,0,1,1E06G01,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70966,3148886,poly-V-belt,0.01,D,-1,0,-1,0,,,,,,,0,2,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,3148886,poly-V-belt,0.01,D,0,1,0,1,,,,,,,1,1,1H01E02,Promoted To Production,0.1667,"=""1000""",Planned,10.00
70913,3148906,poly-V-belt,0.01,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3148906,poly-V-belt,0.01,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,3149340,flange screw,33.63,D,-1,0,-1,0,,,,,,,3,0,NOT BINNED,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70911,3149668,gasket,0.01,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3149668,gasket,0.01,C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3149668,gasket,0.01,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3149668,gasket,0.01,C,0,1,0,1,,,,99 - Compulsory,Recommended,,2,1,NOT BINNED,Promoted To Production,0.2423,"=""1000""",Planned,7.00
70966,3149668,gasket,0.01,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,3149797,gasket,0.01,D,-1,0,-1,0,,,,,,,0,0,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3149797,gasket,0.01,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,3149797,gasket,0.01,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,3149797,gasket,0.01,D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.2423,"=""1000""",Planned,7.00
70966,3149797,gasket,0.01,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,315060,tube,31.66,D,-1,0,-1,0,,,,,,,0,0,1A03C17,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,315060,tube,31.66,D,-1,0,-1,0,,,,,,,0,0,1K08E06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,315060,tube,31.66,D,-1,0,-1,0,,,,,,,0,0,001-17C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,315060,tube,31.66,D,-1,0,-1,0,,,,,,,1,0,004-5D,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70912,3151672,ECU PBC,"14,549.10",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3152593,oil hose,0.01,D,-1,0,-1,0,,,,,,,1,0,008-2C6,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,315270,V-ring,61.10,D,-1,0,-1,0,,,,,,,0,4,A06J001,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,3153523,cable h,339.72,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,3153523,cable h,339.72,D,-1,0,-1,0,,,,,,,0,1,,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,315465,taper roll bear,"1,404.61",D,-1,0,-1,0,,,,,,,0,0,B03I015,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,315465,taper roll bear,"1,404.61",D,-1,0,-1,0,,,,,,,0,0,1B03B03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,315512,diaphragm,254.97,D,-1,0,-1,0,,,,,,,0,0,1L02H05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,315525,snap ring,21.54,D,-1,0,-1,0,,,,,,,0,1,1L02G04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,3155256,ECU AUS,"18,858.57",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70911,315527,O-ring,12.84,D,-1,0,-1,0,,,,,,,0,0,1D03C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,315527,O-ring,12.84,D,-1,0,-1,0,,,,,,,0,0,1H01D02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
